journey_id,cust_id,issue_type,tier,start_timestamp,end_timestamp,event_count,channel_count,channel_switches,max_friction,mean_friction,resolved,terminal_status,escalated,repeat_contact_14d,breakpoint_event_id,transaction_amount_usd,severity,resolution_difficulty,customer_churned_30d
JRN_00004473,CUST_PREMIUM_001812,dispute_status,Platinum,1779478520.168233,1779480972.168233,2,2,1,0.6889,0.6787,True,resolved,True,False,evt_web_000007460,291.22,0.6553,0.5698,False
JRN_00004474,CUST_PREMIUM_001812,payment_failure,Platinum,1778897587.168233,1778905917.168233,2,2,1,0.5816,0.4561,True,resolved,True,True,evt_call_center_000007462,47.73,0.6828,0.4124,False
JRN_00004475,CUST_PREMIUM_001812,routine_account_review,Platinum,1782931932.168233,1782931932.168233,1,1,0,0.0035,0.0035,True,resolved,False,False,evt_web_000007464,,0.0558,0.0907,False
JRN_00004476,CUST_PREMIUM_001812,card_declined,Platinum,1780188869.168233,1780190935.168233,4,2,1,0.739,0.5882,True,resolved,True,False,evt_call_center_000007468,176.95,0.736,0.3544,False
JRN_00004477,CUST_PREMIUM_001812,lounge_access,Platinum,1782723238.168233,1782723238.168233,1,1,0,0.0134,0.0134,True,resolved,False,False,evt_app_000007469,,0.1087,0.2133,False
JRN_00004478,CUST_PREMIUM_001813,routine_account_review,Green,1777349135.168233,1777349135.168233,1,1,0,0.1291,0.1291,False,pending,False,True,evt_app_000007470,,0.02,0.0861,False
JRN_00004479,CUST_PREMIUM_001813,login_problem,Green,1783930820.168233,1783930820.168233,1,1,0,0.4526,0.4526,True,resolved,True,False,evt_app_000007471,,0.2744,0.4177,False
JRN_00004480,CUST_PREMIUM_001813,routine_account_review,Green,1777683059.168233,1777683059.168233,1,1,0,0.113,0.113,True,resolved,False,False,evt_web_000007472,,0.0655,0.0617,False
JRN_00004481,CUST_PREMIUM_001814,suspected_fraud,Green,1782068702.168233,1782068702.168233,1,1,0,0.8773,0.8773,True,resolved,True,False,evt_call_center_000007473,198.88,0.9777,0.5536,False
JRN_00004482,CUST_PREMIUM_001814,dispute_status,Green,1780641177.168233,1780641177.168233,1,1,0,0.3683,0.3683,True,resolved,False,False,evt_app_000007474,59.86,0.6409,0.6256,False
JRN_00004483,CUST_PREMIUM_001814,payment_failure,Green,1778632213.168233,1778640463.168233,2,2,1,0.42,0.3416,True,resolved,False,False,evt_in_person_000007476,117.21,0.5973,0.4064,False
JRN_00004484,CUST_PREMIUM_001815,login_problem,Gold,1775683012.168233,1775683012.168233,1,1,0,0.762,0.762,False,abandoned,True,True,evt_web_000007477,,0.4992,0.2605,False
JRN_00004485,CUST_PREMIUM_001816,card_declined,Green,1775638604.168233,1775638604.168233,1,1,0,0.8517,0.8517,True,resolved,False,False,evt_web_000007478,313.44,0.7636,0.3818,False
JRN_00004486,CUST_PREMIUM_001816,replacement_card,Green,1779345378.168233,1779345378.168233,1,1,0,0.2472,0.2472,True,resolved,True,False,evt_call_center_000007479,,0.4598,0.2446,False
JRN_00004487,CUST_PREMIUM_001816,dispute_status,Green,1778403111.168233,1778407040.168233,2,2,1,0.7901,0.6991,True,resolved,False,True,evt_web_000007480,229.26,0.4441,0.613,False
JRN_00004488,CUST_PREMIUM_001817,login_problem,Gold,1783369820.168233,1783370056.168233,2,1,0,0.6923,0.5198,True,resolved,True,True,evt_web_000007482,,0.4509,0.2664,False
JRN_00004489,CUST_PREMIUM_001818,lounge_access,Platinum,1777580529.168233,1777580529.168233,1,1,0,0.2285,0.2285,True,resolved,True,False,evt_app_000007484,,0.3347,0.1926,False
JRN_00004490,CUST_PREMIUM_001818,benefit_claim,Platinum,1779073493.168233,1779074335.168233,2,1,0,0.3424,0.2474,True,resolved,False,False,evt_web_000007485,79.72,0.2907,0.4519,False
JRN_00004491,CUST_PREMIUM_001818,travel_booking,Platinum,1779793948.168233,1779793948.168233,1,1,0,0.2857,0.2857,True,resolved,False,False,evt_web_000007487,536.31,0.4852,0.3817,False
JRN_00004492,CUST_PREMIUM_001818,travel_booking,Platinum,1775608979.168233,1775608979.168233,1,1,0,0.5916,0.5916,True,resolved,True,True,evt_call_center_000007488,6806.3,0.3754,0.2813,False
JRN_00004493,CUST_PREMIUM_001818,login_problem,Platinum,1780212236.168233,1780212236.168233,1,1,0,0.2999,0.2999,True,resolved,False,False,evt_app_000007489,,0.3205,0.3237,False
JRN_00004494,CUST_PREMIUM_001818,travel_booking,Platinum,1782156944.168233,1782156944.168233,1,1,0,0.5733,0.5733,True,resolved,True,True,evt_app_000007490,1597.92,0.4091,0.3867,False
JRN_00004495,CUST_PREMIUM_001818,login_problem,Platinum,1784855212.168233,1784855212.168233,1,1,0,0.6317,0.6317,False,abandoned,False,True,evt_web_000007491,,0.2859,0.3632,False
JRN_00004496,CUST_PREMIUM_001818,card_declined,Platinum,1778300404.168233,1778300404.168233,1,1,0,0.5553,0.5553,True,resolved,False,False,evt_call_center_000007492,333.98,0.6297,0.3212,False
JRN_00004497,CUST_PREMIUM_001818,travel_booking,Platinum,1778358688.168233,1778363245.168233,2,2,1,0.3491,0.3043,True,resolved,False,False,evt_call_center_000007494,20666.53,0.3362,0.3566,False
JRN_00004498,CUST_PREMIUM_001818,routine_account_review,Platinum,1778787390.168233,1778787390.168233,1,1,0,0.1014,0.1014,True,resolved,False,True,evt_app_000007495,,0.1162,0.0833,False
JRN_00004499,CUST_PREMIUM_001818,travel_booking,Platinum,1780778304.168233,1780780438.168233,2,2,1,0.5088,0.5087,True,resolved,False,True,evt_call_center_000007497,23131.96,0.4368,0.355,False
JRN_00004500,CUST_PREMIUM_001818,travel_booking,Platinum,1776909442.168233,1776909442.168233,1,1,0,0.2376,0.2376,False,pending,False,True,evt_app_000007498,1556.34,0.3074,0.3478,False
JRN_00004501,CUST_PREMIUM_001818,lounge_access,Platinum,1777345887.168233,1777345887.168233,1,1,0,0.3272,0.3272,True,resolved,False,False,evt_web_000007499,,0.208,0.2115,False
JRN_00004502,CUST_PREMIUM_001818,routine_account_review,Platinum,1775981424.168233,1775981424.168233,1,1,0,0.2689,0.2689,True,resolved,False,False,evt_app_000007500,,0.1076,0.0857,False
JRN_00004503,CUST_PREMIUM_001819,payment_failure,Green,1781681603.168233,1781684475.168233,4,3,3,0.921,0.6775,True,resolved,True,True,evt_call_center_000007504,176.98,0.7315,0.4499,False
JRN_00004504,CUST_PREMIUM_001819,routine_account_review,Green,1782532883.168233,1782532883.168233,1,1,0,0.0191,0.0191,False,pending,False,False,evt_app_000007505,,0.0835,0.0219,False
JRN_00004505,CUST_PREMIUM_001819,suspected_fraud,Green,1777424421.168233,1777424849.168233,3,2,1,0.9896,0.7788,True,resolved,True,False,evt_call_center_000007508,38.62,0.9095,0.5591,False
JRN_00004506,CUST_PREMIUM_001819,suspected_fraud,Green,1780141348.168233,1780144560.168233,2,2,1,0.89,0.7788,True,resolved,True,False,evt_app_000007510,113.35,0.9586,0.5466,False
JRN_00004507,CUST_PREMIUM_001819,wire_transfer_problem,Green,1774861371.168233,1774862972.168233,2,2,1,0.8594,0.7207,True,resolved,True,False,evt_app_000007512,25445.66,0.8969,0.6908,False
JRN_00004508,CUST_PREMIUM_001819,routine_account_review,Green,1784609860.168233,1784609860.168233,1,1,0,0.2337,0.2337,True,resolved,True,True,evt_call_center_000007513,,0.1677,0.0198,False
JRN_00004509,CUST_PREMIUM_001819,routine_account_review,Green,1781462980.168233,1781462980.168233,1,1,0,0.0694,0.0694,False,pending,False,False,evt_app_000007514,,0.02,0.0514,False
JRN_00004510,CUST_PREMIUM_001819,benefit_claim,Green,1784980394.168233,1784980394.168233,1,1,0,0.316,0.316,True,resolved,False,False,evt_web_000007515,120.87,0.3106,0.3592,False
JRN_00004511,CUST_PREMIUM_001819,credit_limit_request,Green,1784964175.168233,1784964175.168233,1,1,0,0.3188,0.3188,True,resolved,False,True,evt_web_000007516,10296.1,0.3611,0.4189,False
JRN_00004512,CUST_PREMIUM_001819,lounge_access,Green,1777683794.168233,1777683794.168233,1,1,0,0.2933,0.2933,True,resolved,False,False,evt_in_person_000007517,,0.3214,0.2063,False
JRN_00004513,CUST_PREMIUM_001820,lounge_access,Gold,1777088761.168233,1777088761.168233,1,1,0,0.0463,0.0463,False,pending,False,False,evt_in_person_000007518,,0.1963,0.1812,False
JRN_00004514,CUST_PREMIUM_001820,routine_account_review,Gold,1778751212.168233,1778751212.168233,1,1,0,0.141,0.141,True,resolved,False,True,evt_app_000007519,,0.1658,0.0261,False
JRN_00004515,CUST_PREMIUM_001820,travel_booking,Gold,1781213560.168233,1781213560.168233,1,1,0,0.5185,0.5185,True,resolved,True,False,evt_web_000007520,399.76,0.3678,0.3171,False
JRN_00004516,CUST_PREMIUM_001821,travel_booking,Gold,1776637941.168233,1776637941.168233,1,1,0,0.2892,0.2892,True,resolved,True,False,evt_app_000007521,1456.98,0.3631,0.3189,False
JRN_00004517,CUST_PREMIUM_001821,dispute_status,Gold,1776372074.168233,1776372074.168233,1,1,0,0.3535,0.3535,True,resolved,False,False,evt_web_000007522,11.98,0.6349,0.5722,False
JRN_00004518,CUST_PREMIUM_001821,suspected_fraud,Gold,1780977086.168233,1780983386.168233,3,3,2,0.7352,0.6457,False,abandoned,True,True,evt_app_000007525,162.46,0.99,0.5031,False
JRN_00004519,CUST_PREMIUM_001822,login_problem,Platinum,1779247242.168233,1779247242.168233,1,1,0,0.3896,0.3896,True,resolved,False,True,evt_app_000007526,,0.4036,0.2937,False
JRN_00004520,CUST_PREMIUM_001823,travel_booking,Green,1784595275.168233,1784595275.168233,1,1,0,0.4264,0.4264,True,resolved,False,True,evt_app_000007527,1986.74,0.5602,0.2933,False
JRN_00004521,CUST_PREMIUM_001823,suspected_fraud,Green,1776483418.168233,1776483698.168233,2,1,0,0.9866,0.8371,True,resolved,True,True,evt_call_center_000007529,28.54,0.9603,0.5362,False
JRN_00004522,CUST_PREMIUM_001823,login_problem,Green,1777996240.168233,1777996240.168233,1,1,0,0.2917,0.2917,True,resolved,False,False,evt_web_000007530,,0.4061,0.2797,False
JRN_00004523,CUST_PREMIUM_001823,replacement_card,Green,1778423354.168233,1778449096.168233,3,3,2,0.612,0.5349,True,resolved,False,False,evt_call_center_000007532,,0.4459,0.2365,False
JRN_00004524,CUST_PREMIUM_001823,benefit_claim,Green,1783621150.168233,1783621718.168233,2,1,0,0.5238,0.2835,True,resolved,True,True,evt_web_000007535,11.57,0.3305,0.4134,False
JRN_00004525,CUST_PREMIUM_001824,lounge_access,Platinum,1783927935.168233,1783932337.168233,2,2,1,0.2637,0.2025,True,resolved,True,False,evt_call_center_000007537,,0.306,0.1595,False
JRN_00004526,CUST_PREMIUM_001824,suspected_fraud,Platinum,1783425306.168233,1783425306.168233,1,1,0,0.6114,0.6114,True,resolved,False,False,evt_app_000007538,3407.36,0.8634,0.5736,False
JRN_00004527,CUST_PREMIUM_001824,routine_account_review,Platinum,1782286617.168233,1782286617.168233,1,1,0,0.3048,0.3048,True,resolved,False,False,evt_app_000007539,,0.2209,0.0672,False
JRN_00004528,CUST_PREMIUM_001824,routine_account_review,Platinum,1777248425.168233,1777248425.168233,1,1,0,0.0456,0.0456,True,resolved,False,False,evt_app_000007540,,0.1616,0.068,False
JRN_00004529,CUST_PREMIUM_001824,replacement_card,Platinum,1782521110.168233,1782521110.168233,1,1,0,0.149,0.149,True,resolved,False,False,evt_call_center_000007541,,0.4284,0.2862,False
JRN_00004530,CUST_PREMIUM_001824,lounge_access,Platinum,1781476077.168233,1781476077.168233,1,1,0,0.1971,0.1971,True,resolved,True,False,evt_in_person_000007542,,0.3355,0.2738,False
JRN_00004531,CUST_PREMIUM_001824,benefit_claim,Platinum,1775270742.168233,1775272839.168233,3,2,2,0.6567,0.4194,False,abandoned,True,False,evt_web_000007545,364.72,0.3101,0.3833,False
JRN_00004532,CUST_PREMIUM_001824,lounge_access,Platinum,1780622239.168233,1780622239.168233,1,1,0,0.2091,0.2091,True,resolved,False,False,evt_in_person_000007546,,0.1839,0.1503,False
JRN_00004533,CUST_PREMIUM_001824,travel_booking,Platinum,1778141940.168233,1778141940.168233,1,1,0,0.3708,0.3708,False,abandoned,True,False,evt_web_000007547,4227.28,0.4943,0.3114,False
JRN_00004534,CUST_PREMIUM_001824,card_declined,Platinum,1782529386.168233,1782533259.168233,2,2,1,0.5992,0.5578,False,pending,True,True,evt_in_person_000007549,222.34,0.615,0.3107,False
JRN_00004535,CUST_PREMIUM_001824,travel_booking,Platinum,1781889894.168233,1781889894.168233,1,1,0,0.2966,0.2966,True,resolved,False,False,evt_web_000007550,7775.36,0.2641,0.2989,False
JRN_00004536,CUST_PREMIUM_001824,routine_account_review,Platinum,1782476138.168233,1782479755.168233,2,2,1,0.1888,0.1096,True,resolved,True,False,evt_web_000007551,,0.02,0.0552,False
JRN_00004537,CUST_PREMIUM_001824,card_declined,Platinum,1775448642.168233,1775450084.168233,2,2,1,0.8603,0.6421,True,resolved,True,False,evt_call_center_000007554,114.72,0.717,0.4029,False
JRN_00004538,CUST_PREMIUM_001824,dispute_status,Platinum,1780035288.168233,1780036576.168233,3,2,1,0.8378,0.7449,True,resolved,True,True,evt_call_center_000007557,267.05,0.5571,0.6035,False
JRN_00004539,CUST_PREMIUM_001825,routine_account_review,Gold,1782730364.168233,1782730449.168233,2,1,0,0.2371,0.1521,False,pending,False,False,evt_app_000007559,,0.1099,0.0466,False
JRN_00004540,CUST_PREMIUM_001825,login_problem,Gold,1783634651.168233,1783634651.168233,1,1,0,0.7631,0.7631,False,pending,True,True,evt_web_000007560,,0.6133,0.2997,False
JRN_00004541,CUST_PREMIUM_001825,login_problem,Gold,1776676800.168233,1776676800.168233,1,1,0,0.4,0.4,True,resolved,False,True,evt_app_000007561,,0.4899,0.3113,False
JRN_00004542,CUST_PREMIUM_001825,credit_limit_request,Gold,1781130189.168233,1781130189.168233,1,1,0,0.7283,0.7283,True,resolved,True,False,evt_web_000007562,23917.6,0.4552,0.5343,False
JRN_00004543,CUST_PREMIUM_001825,routine_account_review,Gold,1782736066.168233,1782736066.168233,1,1,0,0.4231,0.4231,True,resolved,False,False,evt_app_000007563,,0.1234,0.0409,False
JRN_00004544,CUST_PREMIUM_001825,dispute_status,Gold,1778889606.168233,1778889606.168233,1,1,0,0.7869,0.7869,True,resolved,True,False,evt_call_center_000007564,1123.63,0.6519,0.6374,False
JRN_00004545,CUST_PREMIUM_001825,lounge_access,Gold,1784115964.168233,1784115964.168233,1,1,0,0.0382,0.0382,True,resolved,False,False,evt_in_person_000007565,,0.19,0.1406,False
JRN_00004546,CUST_PREMIUM_001826,card_declined,Green,1778506491.168233,1778506491.168233,1,1,0,0.8004,0.8004,True,resolved,True,True,evt_web_000007566,55.42,0.6037,0.343,False
JRN_00004547,CUST_PREMIUM_001827,dispute_status,Green,1776388385.168233,1776389630.168233,3,2,1,0.7137,0.4518,True,resolved,True,False,evt_call_center_000007568,22.67,0.6236,0.6082,False
JRN_00004548,CUST_PREMIUM_001827,travel_booking,Green,1778309595.168233,1778309595.168233,1,1,0,0.1883,0.1883,False,pending,False,True,evt_app_000007570,1686.96,0.4775,0.3485,False
JRN_00004549,CUST_PREMIUM_001828,travel_booking,Gold,1775002451.168233,1775007219.168233,3,2,1,0.7061,0.6446,True,resolved,True,True,evt_call_center_000007573,6758.56,0.5084,0.3561,False
JRN_00004550,CUST_PREMIUM_001829,login_problem,Green,1778546920.168233,1778546920.168233,1,1,0,0.2948,0.2948,True,resolved,True,True,evt_app_000007574,,0.482,0.2575,False
JRN_00004551,CUST_PREMIUM_001830,travel_booking,Green,1784167364.168233,1784167364.168233,1,1,0,0.1105,0.1105,True,resolved,False,True,evt_web_000007575,777.93,0.5465,0.3138,False
JRN_00004552,CUST_PREMIUM_001830,routine_account_review,Green,1783573791.168233,1783573791.168233,1,1,0,0.1719,0.1719,False,pending,False,True,evt_web_000007576,,0.0445,0.0453,False
JRN_00004553,CUST_PREMIUM_001830,card_declined,Green,1779219519.168233,1779226335.168233,2,2,1,0.5641,0.4869,True,resolved,True,False,evt_call_center_000007577,76.42,0.6908,0.3404,False
JRN_00004554,CUST_PREMIUM_001831,login_problem,Green,1782191653.168233,1782192232.168233,2,2,1,0.2652,0.2066,True,resolved,False,True,evt_web_000007580,,0.2167,0.3456,False
JRN_00004555,CUST_PREMIUM_001831,payment_failure,Green,1781721733.168233,1781723154.168233,2,2,1,0.9098,0.7866,True,resolved,True,False,evt_call_center_000007582,134.31,0.7881,0.4076,False
JRN_00004556,CUST_PREMIUM_001831,card_declined,Green,1782782440.168233,1782782440.168233,1,1,0,0.4173,0.4173,True,resolved,False,True,evt_app_000007583,36.52,0.6974,0.3468,False
JRN_00004557,CUST_PREMIUM_001832,card_declined,Platinum,1780640094.168233,1780640094.168233,1,1,0,0.3359,0.3359,True,resolved,False,False,evt_in_person_000007584,128.33,0.7936,0.3653,False
JRN_00004558,CUST_PREMIUM_001832,lounge_access,Platinum,1777276380.168233,1777276380.168233,1,1,0,0.1264,0.1264,True,resolved,False,True,evt_in_person_000007585,,0.4283,0.2201,False
JRN_00004559,CUST_PREMIUM_001832,payment_failure,Platinum,1782215419.168233,1782215419.168233,1,1,0,0.4047,0.4047,True,resolved,False,True,evt_app_000007586,183.23,0.5039,0.4689,False
JRN_00004560,CUST_PREMIUM_001832,travel_booking,Platinum,1776724457.168233,1776724457.168233,1,1,0,0.2743,0.2743,True,resolved,False,False,evt_app_000007587,1817.96,0.3763,0.3158,False
JRN_00004561,CUST_PREMIUM_001832,lounge_access,Platinum,1782934518.168233,1782934518.168233,1,1,0,0.011,0.011,True,resolved,False,False,evt_in_person_000007588,,0.1672,0.1776,False
JRN_00004562,CUST_PREMIUM_001832,lounge_access,Platinum,1784792722.168233,1784795522.168233,2,2,1,0.3062,0.2749,True,resolved,False,False,evt_in_person_000007589,,0.2335,0.1842,False
JRN_00004563,CUST_PREMIUM_001832,replacement_card,Platinum,1774716253.168233,1774716253.168233,1,1,0,0.2276,0.2276,True,resolved,False,True,evt_in_person_000007591,,0.3416,0.3132,False
JRN_00004564,CUST_PREMIUM_001832,travel_booking,Platinum,1777964021.168233,1777964021.168233,1,1,0,0.2988,0.2988,True,resolved,False,False,evt_app_000007592,11997.06,0.428,0.2786,False
JRN_00004565,CUST_PREMIUM_001833,suspected_fraud,Platinum,1783307565.168233,1783307565.168233,1,1,0,0.7549,0.7549,True,resolved,True,False,evt_call_center_000007593,586.95,0.8771,0.4955,False
JRN_00004566,CUST_PREMIUM_001833,travel_booking,Platinum,1781231466.168233,1781234074.168233,2,2,1,0.7142,0.5461,True,resolved,True,True,evt_call_center_000007595,3457.38,0.5301,0.3252,False
JRN_00004567,CUST_PREMIUM_001833,login_problem,Platinum,1783237746.168233,1783239095.168233,3,2,1,0.6066,0.3653,False,pending,True,True,evt_call_center_000007598,,0.4526,0.3121,False
JRN_00004568,CUST_PREMIUM_001834,travel_booking,Gold,1780361217.168233,1780361217.168233,1,1,0,0.5741,0.5741,False,pending,False,True,evt_call_center_000007599,2729.26,0.4797,0.3326,True
JRN_00004569,CUST_PREMIUM_001834,dispute_status,Gold,1783655743.168233,1783663253.168233,4,2,2,0.8488,0.6127,False,pending,True,True,evt_web_000007602,707.39,0.6018,0.5848,True
JRN_00004570,CUST_PREMIUM_001834,replacement_card,Gold,1784670717.168233,1784679796.168233,2,2,1,0.3971,0.3462,True,resolved,False,False,evt_web_000007604,,0.3057,0.27,True
JRN_00004571,CUST_PREMIUM_001834,credit_limit_request,Gold,1783670125.168233,1783670125.168233,1,1,0,0.3101,0.3101,True,resolved,False,False,evt_call_center_000007606,2531.6,0.2176,0.4691,True
JRN_00004572,CUST_PREMIUM_001834,benefit_claim,Gold,1775955981.168233,1775956917.168233,2,2,1,0.5145,0.4569,False,pending,True,True,evt_web_000007607,149.03,0.346,0.4709,True
JRN_00004573,CUST_PREMIUM_001834,lounge_access,Gold,1781643954.168233,1781643954.168233,1,1,0,0.1332,0.1332,True,resolved,False,False,evt_call_center_000007609,,0.1797,0.1383,True
JRN_00004574,CUST_PREMIUM_001834,credit_limit_request,Gold,1774739961.168233,1774744100.168233,3,2,1,0.5709,0.4629,True,resolved,False,True,evt_app_000007611,2340.15,0.3764,0.5258,True
JRN_00004575,CUST_PREMIUM_001834,login_problem,Gold,1775981344.168233,1776011325.168233,2,2,1,0.6777,0.6141,True,resolved,True,False,evt_in_person_000007614,,0.4703,0.3516,True
JRN_00004576,CUST_PREMIUM_001834,credit_limit_request,Gold,1780950752.168233,1780950752.168233,1,1,0,0.2915,0.2915,True,resolved,False,True,evt_app_000007615,9893.51,0.3724,0.5031,True
JRN_00004577,CUST_PREMIUM_001834,routine_account_review,Gold,1780971626.168233,1780971626.168233,1,1,0,0.0904,0.0904,False,pending,False,False,evt_web_000007616,,0.1248,0.0299,True
JRN_00004578,CUST_PREMIUM_001834,benefit_claim,Gold,1781853512.168233,1781880866.168233,2,2,1,0.6585,0.5533,True,resolved,True,False,evt_web_000007617,29.01,0.5066,0.4377,True
